stop_id,stop_name,stop_lat,stop_lon,stop_desc
11070207792,Rotonda América y Juan de la Rosa y Avenida América,-17.3712996,-66.1834456,6(0-125-24-25-51-87)
599541125,Avenida América,-17.3712786,-66.1833822,4(0-24-51-87)
8562130468,Avenida América,-17.3712574,-66.1833084,4(0-24-51-87)
2518322667,Avenida América,-17.3712465,-66.1832406,4(0-24-51-87)
2518322669,Avenida América,-17.3712456,-66.1830932,4(0-24-51-87)
1713523734,Avenida América,-17.3713708,-66.1812031,4(0-24-51-87)
4104356371,Avenida América,-17.371435,-66.180272,4(0-24-51-87)
2196149240,Avenida América y Avenida Beijing,-17.3714388,-66.1802059,9(0-11-24-27-37-38-51-7-87)
602391949,Avenida América y Avenida Beijing,-17.3714563,-66.1798972,9(0-11-24-27-37-38-51-7-87)
689437234,Avenida América,-17.3714867,-66.1793683,5(0-24-38-51-87)
11836778685,Avenida América,-17.3715026,-66.1790971,5(0-24-38-51-87)
689437236,Avenida América,-17.371551,-66.1782694,5(0-24-38-51-87)
689437238,Avenida América,-17.3715877,-66.1776982,5(0-24-38-51-87)
11836778716,Avenida América,-17.3716506,-66.176711,5(0-24-38-51-87)
3673525777,Avenida América,-17.3717021,-66.1758802,5(0-24-38-51-87)
11836786407,Avenida América,-17.3717045,-66.1758424,5(0-24-38-51-87)
1722458876,Avenida América y Avenida Melchor Pérez de Olguín,-17.3717068,-66.1758047,12(0-1-122-24-36-38-51-53-69-74-87-95)
11836778761,Avenida América,-17.3717092,-66.1757552,6(0-24-38-51-87-95)
599541152,Avenida América y Avenida Melchor Pérez de Olguín,-17.3717118,-66.1757008,12(0-1-122-24-36-38-51-53-69-74-87-95)
3673525778,Avenida América,-17.3717154,-66.1756263,7(0-1-24-38-51-87-95)
689437274,Avenida América,-17.3717598,-66.1749294,7(0-1-24-38-51-87-95)
689437272,Avenida América,-17.3718003,-66.1742666,7(0-1-24-38-51-87-95)
689437271,Avenida América,-17.3718451,-66.1736067,7(0-1-24-38-51-87-95)
13849989247,Avenida América,-17.3718545,-66.1734522,7(0-1-24-38-51-87-95)
13849989249,Avenida América,-17.3718636,-66.1733016,7(0-1-24-38-51-87-95)
7143274061,Avenida América,-17.3718855,-66.1729403,7(0-1-24-38-51-87-95)
689437279,Avenida América,-17.3718894,-66.1728783,7(0-1-24-38-51-87-95)
7143274058,Avenida América,-17.3718955,-66.1727835,7(0-1-24-38-51-87-95)
2468433161,Avenida América,-17.3719416,-66.1722202,7(0-1-24-38-51-87-95)
7170944313,Avenida América y Rotonda América y Los Ceibos,-17.3719525,-66.1721735,11(0-1-24-34-38-51-56-70-78-87-95)
2468433173,Rotonda América y Los Ceibos y Avenida Gabriel René Moreno,-17.3719742,-66.1721483,11(0-1-24-34-38-51-56-70-78-87-95)
2468433175,Rotonda América y Los Ceibos,-17.3719931,-66.1721023,9(0-1-24-34-38-51-70-87-95)
2468433177,Rotonda América y Los Ceibos,-17.3720043,-66.1720537,9(0-1-24-34-38-51-70-87-95)
2468433178,Rotonda América y Los Ceibos,-17.3720075,-66.1720037,9(0-1-24-34-38-51-70-87-95)
2468433176,Rotonda América y Los Ceibos y Avenida Gabriel René Moreno,-17.3720026,-66.1719539,11(0-1-24-34-38-51-56-70-78-87-95)
9045163354,Rotonda América y Los Ceibos,-17.3719866,-66.1719146,11(0-1-24-34-38-51-56-70-78-87-95)
2468433167,Rotonda América y Los Ceibos y Avenida América,-17.3719678,-66.1718879,11(0-1-24-34-38-51-56-70-78-87-95)
3669330251,Avenida América,-17.3719645,-66.1718031,10(0-1-24-34-38-51-56-70-87-95)
689437277,Avenida América,-17.3719969,-66.171319,10(0-1-24-34-38-51-56-70-87-95)
689437275,Avenida América,-17.3720401,-66.1706729,10(0-1-24-34-38-51-56-70-87-95)
689437375,Avenida América,-17.3720863,-66.1699054,10(0-1-24-34-38-51-56-70-87-95)
689437356,Avenida América,-17.372137,-66.1691006,10(0-1-24-34-38-51-56-70-87-95)
2851924367,Avenida América,-17.3721724,-66.168587,10(0-1-24-34-38-51-56-70-87-95)
2851924369,Avenida América y Rotonda América y Ricardo Jaimes Freyre,-17.3721771,-66.1685115,11(0-1-24-34-38-51-52-56-70-87-95)
9875534161,Rotonda América y Ricardo Jaimes Freyre,-17.3722224,-66.1684825,11(0-1-24-34-38-51-52-56-70-87-95)
2851924370,Rotonda América y Ricardo Jaimes Freyre y Avenida Jaime Mendoza,-17.3722433,-66.168454,11(0-1-24-34-38-51-52-56-70-87-95)
12478975037,Rotonda América y Ricardo Jaimes Freyre,-17.3722539,-66.1684279,10(0-1-24-38-51-52-56-70-87-95)
2851924373,Rotonda América y Ricardo Jaimes Freyre,-17.3722582,-66.1683785,10(0-1-24-38-51-52-56-70-87-95)
2851924371,Rotonda América y Ricardo Jaimes Freyre y Avenida Jaime Mendoza,-17.3722533,-66.1683542,11(0-1-24-34-38-51-52-56-70-87-95)
12478975038,Rotonda América y Ricardo Jaimes Freyre,-17.3722451,-66.1683334,11(0-1-24-34-38-51-52-56-70-87-95)
9875534154,Rotonda América y Ricardo Jaimes Freyre,-17.3722334,-66.1683144,11(0-1-24-34-38-51-52-56-70-87-95)
9875534158,Rotonda América y Ricardo Jaimes Freyre,-17.3722145,-66.1682941,11(0-1-24-34-38-51-52-56-70-87-95)
599541191,Rotonda América y Ricardo Jaimes Freyre y Avenida América,-17.372193,-66.1682794,11(0-1-24-34-38-51-52-56-70-87-95)
3669330253,Avenida América,-17.3721971,-66.1682184,10(0-1-24-38-51-52-56-70-87-95)
9880128584,Avenida América,-17.3722106,-66.167996,10(0-1-24-38-51-52-56-70-87-95)
599541189,Avenida América,-17.3722381,-66.1676312,10(0-1-24-38-51-52-56-70-87-95)
11078784016,Avenida América,-17.3722921,-66.1667194,10(0-1-24-38-51-52-56-70-87-95)
10571690331,Avenida América,-17.3723376,-66.1660179,10(0-1-24-38-51-52-56-70-87-95)
689437371,Avenida América,-17.372343,-66.1659353,10(0-1-24-38-51-52-56-70-87-95)
2422613369,Avenida América,-17.3723622,-66.1656278,10(0-1-24-38-51-52-56-70-87-95)
2422613372,Avenida América,-17.372394,-66.1651178,10(0-1-24-38-51-52-56-70-87-95)
689437386,Avenida América,-17.3724236,-66.1646438,10(0-1-24-38-51-52-56-70-87-95)
689437391,Avenida América y Calle Adela Zamudio,-17.3724797,-66.163746,12(0-1-105-24-38-51-52-56-70-87-90-95)
2287827733,Avenida América,-17.3724851,-66.1636543,11(0-1-105-24-38-51-52-56-70-87-95)
2287827735,Avenida América,-17.3725106,-66.1632714,11(0-1-105-24-38-51-52-56-70-87-95)
2287827736,Avenida América,-17.3725451,-66.1627848,11(0-1-105-24-38-51-52-56-70-87-95)
599541188,Avenida América y Avenida Libertador Simón Bolívar,-17.3725484,-66.1626975,33(0-1-10-100-101-102-103-105-130-20-22-24-28-31-35-38-41-42-45-48-5-50-51-52-56-57-58-60-67-70-87-90-95)
599541187,Avenida América y Avenida Libertador Simón Bolívar,-17.372555,-66.1625774,30(0-1-10-100-101-102-103-105-130-20-22-28-31-35-38-41-42-45-48-5-50-52-56-57-58-60-67-70-90-95)
2287827738,Avenida América,-17.3725594,-66.162506,8(0-1-105-38-52-56-70-95)
10705908992,Avenida América,-17.3725598,-66.1624945,8(0-1-105-38-52-56-70-95)
9731395686,Avenida América,-17.3725692,-66.162333,8(0-1-105-38-52-56-70-95)
2126672391,Avenida América,-17.3726716,-66.1608008,8(0-1-105-38-52-56-70-95)
2126672395,Avenida América y Calle Tarija,-17.3726825,-66.1606043,11(0-1-105-24-38-51-52-56-70-87-95)
2126672398,Avenida América,-17.3726889,-66.1605099,8(0-1-105-38-52-56-70-95)
10810399593,Avenida América,-17.3726894,-66.1605013,8(0-1-105-38-52-56-70-95)
2126672463,Avenida América,-17.3727758,-66.1591567,8(0-1-105-38-52-56-70-95)
602989999,Avenida América y Avenida Gualberto Villarroel,-17.3727807,-66.1590778,10(0-1-105-121-38-52-56-70-91-95)
599541199,Avenida América,-17.372786,-66.1589923,10(0-1-105-121-38-52-56-70-91-95)
2126672476,Avenida América,-17.3727896,-66.1589345,10(0-1-105-121-38-52-56-70-91-95)
9021398369,Avenida América,-17.3727936,-66.1588691,10(0-1-105-121-38-52-56-70-91-95)
11968312655,Avenida América,-17.3728199,-66.1584227,10(0-1-105-121-38-52-56-70-91-95)
10800510170,Avenida América,-17.3728518,-66.1578797,10(0-1-105-121-38-52-56-70-91-95)
2126672644,Avenida América,-17.3728891,-66.1572446,10(0-1-105-121-38-52-56-70-91-95)
2126672670,Avenida América,-17.3728991,-66.1571999,10(0-1-105-121-38-52-56-70-91-95)
2126672764,Avenida América y Plaza Charles de Gaulle,-17.3729298,-66.1571481,14(0-1-105-121-26-32-38-52-56-63-70-89-91-95)
10029085283,Plaza Charles de Gaulle,-17.3729915,-66.157128,14(0-1-105-121-26-32-38-52-56-63-70-89-91-95)
2126672935,Plaza Charles de Gaulle,-17.3730475,-66.1570942,14(0-1-105-121-26-32-38-52-56-63-70-89-91-95)
2126673021,Plaza Charles de Gaulle,-17.3730951,-66.1570483,14(0-1-105-121-26-32-38-52-56-63-70-89-91-95)
2126673080,Plaza Charles de Gaulle,-17.3731282,-66.1569993,14(0-1-105-121-26-32-38-52-56-63-70-89-91-95)
12813146199,Plaza Charles de Gaulle,-17.3731547,-66.1569358,14(0-1-105-121-26-32-38-52-56-63-70-89-91-95)
2126673139,Plaza Charles de Gaulle y Avenida General Andrés de Santa Cruz,-17.3731659,-66.1568749,14(0-1-105-121-26-32-38-52-56-63-70-89-91-95)
12813146198,Plaza Charles de Gaulle,-17.3731596,-66.1568047,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
2126673159,Plaza Charles de Gaulle,-17.3731431,-66.1567491,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
2126673087,Plaza Charles de Gaulle,-17.3731178,-66.1567053,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
2126672991,Plaza Charles de Gaulle,-17.3730874,-66.1566654,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
10810399534,Plaza Charles de Gaulle,-17.3730522,-66.15663,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
9141778520,Plaza Charles de Gaulle,-17.3730242,-66.1566075,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
11375884725,Plaza Charles de Gaulle,-17.3729771,-66.156579,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
2126672666,Plaza Charles de Gaulle y Avenida América,-17.3729415,-66.156563,13(0-1-121-26-32-38-52-56-63-70-89-91-95)
2126672711,Avenida América,-17.3729463,-66.1564845,10(0-1-26-32-38-52-56-63-70-95)
676069627,Avenida América,-17.3729988,-66.1557479,10(0-1-26-32-38-52-56-63-70-95)
11949496248,Avenida América,-17.3730645,-66.1547966,10(0-1-26-32-38-52-56-63-70-95)
676069629,Avenida América y Calle Pantaleón Dalence,-17.3730695,-66.1547255,11(0-1-26-32-38-52-56-63-66-70-95)
11949496239,Avenida América,-17.3730725,-66.1546618,11(0-1-26-32-38-52-56-63-66-70-95)
11949496247,Avenida América,-17.3730741,-66.1546287,11(0-1-26-32-38-52-56-63-66-70-95)
9112306455,Avenida América,-17.3731143,-66.1537792,11(0-1-26-32-38-52-56-63-66-70-95)
2126673222,Avenida América y Avenida Potosí,-17.3731211,-66.1536773,13(0-1-14-26-32-38-52-56-63-66-70-95-96)
11949496232,Avenida América,-17.3731257,-66.1536062,10(0-1-32-38-52-56-63-66-70-95)
9112306456,Avenida América,-17.3731276,-66.1535771,10(0-1-32-38-52-56-63-66-70-95)
3298035202,Avenida América,-17.3732542,-66.1517028,10(0-1-32-38-52-56-63-66-70-95)
12883830697,Avenida América,-17.3732875,-66.1511932,10(0-1-32-38-52-56-63-66-70-95)
2380942946,Avenida América y Avenida General José Manuel Pando,-17.3732909,-66.1511413,12(0-1-14-32-38-52-56-63-66-70-95-96)
676069635,Avenida América,-17.373297,-66.1510574,10(0-1-32-38-52-56-63-66-70-95)
9112306533,Avenida América,-17.3733057,-66.150952,10(0-1-32-38-52-56-63-66-70-95)
8981422630,Avenida América,-17.3733086,-66.1509108,10(0-1-32-38-52-56-63-66-70-95)
2126673621,Avenida América,-17.3733757,-66.1498037,10(0-1-32-38-52-56-63-66-70-95)
2126673665,Avenida América,-17.3733886,-66.1497583,10(0-1-32-38-52-56-63-66-70-95)
5074930330,Avenida América y Rotonda América y Melchor Urquidi,-17.373412,-66.1497138,11(0-1-119-32-38-52-56-63-66-70-95)
2126673703,Rotonda América y Melchor Urquidi,-17.3734337,-66.1496988,11(0-1-119-32-38-52-56-63-66-70-95)
2126673752,Rotonda América y Melchor Urquidi,-17.3734483,-66.1496806,11(0-1-119-32-38-52-56-63-66-70-95)
2126673798,Rotonda América y Melchor Urquidi,-17.3734654,-66.149653,11(0-1-119-32-38-52-56-63-66-70-95)
2126673868,Rotonda América y Melchor Urquidi,-17.3734759,-66.149622,11(0-1-119-32-38-52-56-63-66-70-95)
2126673897,Rotonda América y Melchor Urquidi,-17.3734806,-66.1495885,11(0-1-119-32-38-52-56-63-66-70-95)
2126673880,Rotonda América y Melchor Urquidi,-17.3734759,-66.1495578,11(0-1-119-32-38-52-56-63-66-70-95)
2126673774,Rotonda América y Melchor Urquidi,-17.3734499,-66.1495013,11(0-1-119-32-38-52-56-63-66-70-95)
2126673721,Rotonda América y Melchor Urquidi y Avenida América,-17.3734192,-66.1494717,11(0-1-119-32-38-52-56-63-66-70-95)
8459424860,Avenida América,-17.3734072,-66.1494245,11(0-1-119-32-38-52-56-63-66-70-95)
10857203214,Avenida América,-17.3734314,-66.1489025,11(0-1-119-32-38-52-56-63-66-70-95)
9561464244,Avenida América,-17.3734507,-66.1485813,11(0-1-119-32-38-52-56-63-66-70-95)
676069649,Avenida América y Calle Miguel María de Aguirre,-17.3735011,-66.1477566,12(0-1-119-126-32-38-52-56-63-66-70-95)
676069648,Avenida América y Calle Antonio Quijarro,-17.3736203,-66.1459978,12(0-1-119-126-32-38-52-56-63-66-70-95)
2126674108,Avenida América y Calle Antonio Quijarro,-17.3736295,-66.1458624,11(0-1-32-38-52-56-63-66-68-70-95)
4139785893,Avenida América,-17.3737103,-66.144613,11(0-1-32-38-52-56-63-66-68-70-95)
13556304143,Avenida América,-17.373719,-66.1444795,11(0-1-32-38-52-56-63-66-68-70-95)
4139785895,Avenida América,-17.3737277,-66.1443518,11(0-1-32-38-52-56-63-66-68-70-95)
8370221220,Avenida América,-17.3737566,-66.1438834,11(0-1-32-38-52-56-63-66-68-70-95)
2126674127,Avenida América,-17.3737837,-66.1434523,11(0-1-32-38-52-56-63-66-68-70-95)
2126674128,Avenida América,-17.3737873,-66.1434139,11(0-1-32-38-52-56-63-66-68-70-95)
2126674132,Avenida América,-17.3738017,-66.1433536,11(0-1-32-38-52-56-63-66-68-70-95)
2126674142,Avenida América y Plaza Tarija,-17.3738447,-66.1432825,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
1785473511,Plaza Tarija,-17.3739292,-66.1432451,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
1785473654,Plaza Tarija,-17.3740009,-66.1431855,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
1785473340,Plaza Tarija,-17.3740548,-66.1431078,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
1785473238,Plaza Tarija y Avenida General Galindo León,-17.3740869,-66.1430179,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
1785473496,Plaza Tarija y Avenida General Galindo León,-17.3740572,-66.1427764,30(0-1-106-109-137-32-33-36-38-4-46-49-52-54-55-56-62-63-65-66-68-70-76-78-79-81-92-95-98-99)
8509264306,Plaza Tarija,-17.3739877,-66.1426805,30(0-1-106-109-137-32-33-36-38-4-46-49-52-54-55-56-62-63-65-66-68-70-76-78-79-81-92-95-98-99)
10830782194,Plaza Tarija,-17.3739395,-66.1426346,30(0-1-106-109-137-32-33-36-38-4-46-49-52-54-55-56-62-63-65-66-68-70-76-78-79-81-92-95-98-99)
10830782195,Plaza Tarija,-17.373879,-66.1426047,30(0-1-106-109-137-32-33-36-38-4-46-49-52-54-55-56-62-63-65-66-68-70-76-78-79-81-92-95-98-99)
1785473517,Plaza Tarija y Avenida América,-17.3738446,-66.1425975,30(0-1-106-109-137-32-33-36-38-4-46-49-52-54-55-56-62-63-65-66-68-70-76-78-79-81-92-95-98-99)
9404086355,Plaza Tarija,-17.3737841,-66.1425861,18(0-1-109-137-33-4-46-52-54-55-56-68-70-78-79-81-95-99)
1785473267,Plaza Tarija,-17.3736961,-66.1425906,18(0-1-109-137-33-4-46-52-54-55-56-68-70-78-79-81-95-99)
1785473202,Plaza Tarija y Avenida América,-17.3736122,-66.1426187,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
8509264301,Plaza Tarija,-17.3735557,-66.142654,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
10830782197,Plaza Tarija,-17.3735322,-66.1426742,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
1785473632,Plaza Tarija y Avenida General Galindo León,-17.3735067,-66.1427001,28(0-1-106-109-137-32-33-36-38-4-46-52-54-55-56-62-63-66-68-70-76-78-79-81-92-95-98-99)
8509264302,Plaza Tarija,-17.3734725,-66.1427463,16(0-1-106-32-38-52-56-62-63-66-68-70-76-92-95-98)
